num objects,r std,r var,r mean,r min,r max,snr std,snr var,snr mean,snr min,snr max,noise std,noise var,noise mean,noise min,noise max,enviroment,object,height
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,283.0,283.0,283.0,0.0,0.0,562.0,562.0,562.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,286.0,286.0,286.0,0.0,0.0,558.0,558.0,558.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,284.0,284.0,284.0,0.0,0.0,561.0,561.0,561.0,sunny,dime,7 
3,0.18507341486255904,0.03425216888888889,0.4799333333333333,0.2182,0.6108,63.168205785998246,3990.222222222222,191.66666666666666,147.0,281.0,64.1110148275803,4110.222222222222,472.3333333333333,427.0,563.0,sunny,dime,7 
3,0.18507341486255904,0.03425216888888889,0.4799333333333333,0.2182,0.6108,63.168205785998246,3990.222222222222,191.66666666666666,147.0,281.0,64.1110148275803,4110.222222222222,472.3333333333333,427.0,563.0,sunny,dime,7 
2,0.1963,0.038533689999999995,0.4145,0.2182,0.6108,68.0,4624.0,216.0,148.0,284.0,67.5,4556.25,493.5,426.0,561.0,sunny,dime,7 
2,0.19635,0.0385533225,0.41455,0.2182,0.6109,67.0,4489.0,214.0,147.0,281.0,68.0,4624.0,495.0,427.0,563.0,sunny,dime,7 
2,0.1963,0.038533689999999995,0.4145,0.2182,0.6108,75.5,5700.25,209.5,134.0,285.0,61.0,3721.0,499.0,438.0,560.0,sunny,dime,7 
2,0.1963,0.038533689999999995,0.4145,0.2182,0.6108,66.5,4422.25,218.5,152.0,285.0,70.0,4900.0,490.0,420.0,560.0,sunny,dime,7 
2,0.1963,0.038533689999999995,0.4145,0.2182,0.6108,66.5,4422.25,215.5,149.0,282.0,69.0,4761.0,493.0,424.0,562.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,285.0,285.0,285.0,0.0,0.0,560.0,560.0,560.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,281.0,281.0,281.0,0.0,0.0,563.0,563.0,563.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,283.0,283.0,283.0,0.0,0.0,561.0,561.0,561.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,284.0,284.0,284.0,0.0,0.0,561.0,561.0,561.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,284.0,284.0,284.0,0.0,0.0,561.0,561.0,561.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,284.0,284.0,284.0,0.0,0.0,560.0,560.0,560.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,281.0,281.0,281.0,0.0,0.0,563.0,563.0,563.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,283.0,283.0,283.0,0.0,0.0,561.0,561.0,561.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,283.0,283.0,283.0,0.0,0.0,562.0,562.0,562.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,284.0,284.0,284.0,0.0,0.0,560.0,560.0,560.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,281.0,281.0,281.0,0.0,0.0,563.0,563.0,563.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,282.0,282.0,282.0,0.0,0.0,562.0,562.0,562.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,280.0,280.0,280.0,0.0,0.0,564.0,564.0,564.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,283.0,283.0,283.0,0.0,0.0,562.0,562.0,562.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,285.0,285.0,285.0,0.0,0.0,559.0,559.0,559.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,282.0,282.0,282.0,0.0,0.0,562.0,562.0,562.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,284.0,284.0,284.0,0.0,0.0,560.0,560.0,560.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,280.0,280.0,280.0,0.0,0.0,565.0,565.0,565.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,284.0,284.0,284.0,0.0,0.0,561.0,561.0,561.0,sunny,dime,7 
1,0.0,0.0,0.2181,0.2181,0.2181,0.0,0.0,283.0,283.0,283.0,0.0,0.0,561.0,561.0,561.0,sunny,dime,7 
2,0.1963,0.038533689999999995,0.4145,0.2182,0.6108,67.5,4556.25,214.5,147.0,282.0,67.5,4556.25,494.5,427.0,562.0,sunny,dime,7 
2,0.1963,0.038533689999999995,0.4145,0.2182,0.6108,64.5,4160.25,215.5,151.0,280.0,70.5,4970.25,494.5,424.0,565.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,285.0,285.0,285.0,0.0,0.0,560.0,560.0,560.0,sunny,dime,7 
2,0.1963,0.038533689999999995,0.4145,0.2182,0.6108,65.0,4225.0,219.0,154.0,284.0,70.5,4970.25,490.5,420.0,561.0,sunny,dime,7 
2,0.1963,0.038533689999999995,0.4145,0.2182,0.6108,65.5,4290.25,217.5,152.0,283.0,70.0,4900.0,492.0,422.0,562.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,283.0,283.0,283.0,0.0,0.0,562.0,562.0,562.0,sunny,dime,7 
2,0.1963,0.038533689999999995,0.4145,0.2182,0.6108,68.0,4624.0,214.0,146.0,282.0,67.0,4489.0,495.0,428.0,562.0,sunny,dime,7 
2,0.1963,0.038533689999999995,0.4145,0.2182,0.6108,68.0,4624.0,214.0,146.0,282.0,68.0,4624.0,494.0,426.0,562.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,282.0,282.0,282.0,0.0,0.0,562.0,562.0,562.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,284.0,284.0,284.0,0.0,0.0,560.0,560.0,560.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,281.0,281.0,281.0,0.0,0.0,563.0,563.0,563.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,281.0,281.0,281.0,0.0,0.0,563.0,563.0,563.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,285.0,285.0,285.0,0.0,0.0,559.0,559.0,559.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,283.0,283.0,283.0,0.0,0.0,561.0,561.0,561.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,282.0,282.0,282.0,0.0,0.0,562.0,562.0,562.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,284.0,284.0,284.0,0.0,0.0,560.0,560.0,560.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,278.0,278.0,278.0,0.0,0.0,566.0,566.0,566.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,285.0,285.0,285.0,0.0,0.0,559.0,559.0,559.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,281.0,281.0,281.0,0.0,0.0,563.0,563.0,563.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,280.0,280.0,280.0,0.0,0.0,564.0,564.0,564.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,282.0,282.0,282.0,0.0,0.0,562.0,562.0,562.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,282.0,282.0,282.0,0.0,0.0,562.0,562.0,562.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,284.0,284.0,284.0,0.0,0.0,560.0,560.0,560.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,283.0,283.0,283.0,0.0,0.0,561.0,561.0,561.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,281.0,281.0,281.0,0.0,0.0,564.0,564.0,564.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,283.0,283.0,283.0,0.0,0.0,561.0,561.0,561.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,284.0,284.0,284.0,0.0,0.0,561.0,561.0,561.0,sunny,dime,7 
2,0.1963,0.038533689999999995,0.4145,0.2182,0.6108,67.5,4556.25,215.5,148.0,283.0,67.5,4556.25,494.5,427.0,562.0,sunny,dime,7 
2,0.1963,0.038533689999999995,0.4145,0.2182,0.6108,66.5,4422.25,216.5,150.0,283.0,69.5,4830.25,492.5,423.0,562.0,sunny,dime,7 
2,0.1963,0.038533689999999995,0.4145,0.2182,0.6108,68.0,4624.0,216.0,148.0,284.0,67.5,4556.25,493.5,426.0,561.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,285.0,285.0,285.0,0.0,0.0,560.0,560.0,560.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,286.0,286.0,286.0,0.0,0.0,559.0,559.0,559.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,283.0,283.0,283.0,0.0,0.0,562.0,562.0,562.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,285.0,285.0,285.0,0.0,0.0,559.0,559.0,559.0,sunny,dime,7 
2,0.1963,0.038533689999999995,0.4145,0.2182,0.6108,68.5,4692.25,215.5,147.0,284.0,67.5,4556.25,493.5,426.0,561.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,284.0,284.0,284.0,0.0,0.0,561.0,561.0,561.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,281.0,281.0,281.0,0.0,0.0,563.0,563.0,563.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,283.0,283.0,283.0,0.0,0.0,561.0,561.0,561.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,282.0,282.0,282.0,0.0,0.0,562.0,562.0,562.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,280.0,280.0,280.0,0.0,0.0,564.0,564.0,564.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,280.0,280.0,280.0,0.0,0.0,564.0,564.0,564.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,282.0,282.0,282.0,0.0,0.0,562.0,562.0,562.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,283.0,283.0,283.0,0.0,0.0,561.0,561.0,561.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,283.0,283.0,283.0,0.0,0.0,561.0,561.0,561.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,284.0,284.0,284.0,0.0,0.0,561.0,561.0,561.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,280.0,280.0,280.0,0.0,0.0,564.0,564.0,564.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,283.0,283.0,283.0,0.0,0.0,561.0,561.0,561.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,283.0,283.0,283.0,0.0,0.0,561.0,561.0,561.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,282.0,282.0,282.0,0.0,0.0,563.0,563.0,563.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,284.0,284.0,284.0,0.0,0.0,560.0,560.0,560.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,281.0,281.0,281.0,0.0,0.0,563.0,563.0,563.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,285.0,285.0,285.0,0.0,0.0,559.0,559.0,559.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,283.0,283.0,283.0,0.0,0.0,562.0,562.0,562.0,sunny,dime,7 
2,0.1963,0.038533689999999995,0.4145,0.2182,0.6108,68.5,4692.25,215.5,147.0,284.0,68.5,4692.25,492.5,424.0,561.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,286.0,286.0,286.0,0.0,0.0,559.0,559.0,559.0,sunny,dime,7 
2,0.19635,0.0385533225,0.41445,0.2181,0.6108,68.0,4624.0,216.0,148.0,284.0,68.5,4692.25,492.5,424.0,561.0,sunny,dime,7 
2,0.1963,0.038533689999999995,0.4145,0.2182,0.6108,67.0,4489.0,213.0,146.0,280.0,69.0,4761.0,496.0,427.0,565.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,286.0,286.0,286.0,0.0,0.0,559.0,559.0,559.0,sunny,dime,7 
2,0.1963,0.038533689999999995,0.4145,0.2182,0.6108,68.0,4624.0,215.0,147.0,283.0,69.0,4761.0,493.0,424.0,562.0,sunny,dime,7 
2,0.19635,0.0385533225,0.41455,0.2182,0.6109,70.0,4900.0,215.0,145.0,285.0,65.5,4290.25,494.5,429.0,560.0,sunny,dime,7 
2,0.1963,0.038533689999999995,0.4145,0.2182,0.6108,69.5,4830.25,215.5,146.0,285.0,66.0,4356.0,493.0,427.0,559.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,282.0,282.0,282.0,0.0,0.0,563.0,563.0,563.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,286.0,286.0,286.0,0.0,0.0,558.0,558.0,558.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,283.0,283.0,283.0,0.0,0.0,561.0,561.0,561.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,282.0,282.0,282.0,0.0,0.0,562.0,562.0,562.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,283.0,283.0,283.0,0.0,0.0,561.0,561.0,561.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,285.0,285.0,285.0,0.0,0.0,559.0,559.0,559.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,281.0,281.0,281.0,0.0,0.0,563.0,563.0,563.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,281.0,281.0,281.0,0.0,0.0,563.0,563.0,563.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,281.0,281.0,281.0,0.0,0.0,563.0,563.0,563.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,281.0,281.0,281.0,0.0,0.0,563.0,563.0,563.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,283.0,283.0,283.0,0.0,0.0,561.0,561.0,561.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,281.0,281.0,281.0,0.0,0.0,563.0,563.0,563.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,282.0,282.0,282.0,0.0,0.0,562.0,562.0,562.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,284.0,284.0,284.0,0.0,0.0,560.0,560.0,560.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,283.0,283.0,283.0,0.0,0.0,562.0,562.0,562.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,282.0,282.0,282.0,0.0,0.0,562.0,562.0,562.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,281.0,281.0,281.0,0.0,0.0,563.0,563.0,563.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,283.0,283.0,283.0,0.0,0.0,561.0,561.0,561.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,285.0,285.0,285.0,0.0,0.0,560.0,560.0,560.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,282.0,282.0,282.0,0.0,0.0,563.0,563.0,563.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,284.0,284.0,284.0,0.0,0.0,561.0,561.0,561.0,sunny,dime,7 
1,0.0,0.0,0.2181,0.2181,0.2181,0.0,0.0,284.0,284.0,284.0,0.0,0.0,561.0,561.0,561.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,285.0,285.0,285.0,0.0,0.0,560.0,560.0,560.0,sunny,dime,7 
2,0.1963,0.038533689999999995,0.4145,0.2182,0.6108,68.0,4624.0,214.0,146.0,282.0,68.5,4692.25,493.5,425.0,562.0,sunny,dime,7 
2,0.1963,0.038533689999999995,0.4145,0.2182,0.6108,68.5,4692.25,214.5,146.0,283.0,67.5,4556.25,494.5,427.0,562.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,283.0,283.0,283.0,0.0,0.0,562.0,562.0,562.0,sunny,dime,7 
2,0.1963,0.038533689999999995,0.4145,0.2182,0.6108,65.0,4225.0,217.0,152.0,282.0,71.0,5041.0,491.0,420.0,562.0,sunny,dime,7 
3,1.2957024658462297,1.67884488,2.0505999999999998,0.2182,2.9668,79.66736401368436,6346.88888888889,172.33333333333334,116.0,285.0,76.36753236814714,5832.0,452.0,398.0,560.0,sunny,dime,7 
3,1.2957024658462297,1.67884488,2.0505999999999998,0.2182,2.9668,79.66736401368436,6346.88888888889,172.33333333333334,116.0,285.0,76.36753236814714,5832.0,452.0,398.0,560.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,280.0,280.0,280.0,0.0,0.0,564.0,564.0,564.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,282.0,282.0,282.0,0.0,0.0,562.0,562.0,562.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,283.0,283.0,283.0,0.0,0.0,561.0,561.0,561.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,283.0,283.0,283.0,0.0,0.0,562.0,562.0,562.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,282.0,282.0,282.0,0.0,0.0,562.0,562.0,562.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,285.0,285.0,285.0,0.0,0.0,559.0,559.0,559.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,281.0,281.0,281.0,0.0,0.0,564.0,564.0,564.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,286.0,286.0,286.0,0.0,0.0,558.0,558.0,558.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,283.0,283.0,283.0,0.0,0.0,562.0,562.0,562.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,283.0,283.0,283.0,0.0,0.0,562.0,562.0,562.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,283.0,283.0,283.0,0.0,0.0,561.0,561.0,561.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,281.0,281.0,281.0,0.0,0.0,563.0,563.0,563.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,282.0,282.0,282.0,0.0,0.0,562.0,562.0,562.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,282.0,282.0,282.0,0.0,0.0,563.0,563.0,563.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,282.0,282.0,282.0,0.0,0.0,563.0,563.0,563.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,284.0,284.0,284.0,0.0,0.0,561.0,561.0,561.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,282.0,282.0,282.0,0.0,0.0,562.0,562.0,562.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,287.0,287.0,287.0,0.0,0.0,558.0,558.0,558.0,sunny,dime,7 
1,0.0,0.0,0.2181,0.2181,0.2181,0.0,0.0,284.0,284.0,284.0,0.0,0.0,561.0,561.0,561.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,284.0,284.0,284.0,0.0,0.0,561.0,561.0,561.0,sunny,dime,7 
2,0.1963,0.038533689999999995,0.4145,0.2182,0.6108,68.0,4624.0,217.0,149.0,285.0,68.0,4624.0,492.0,424.0,560.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,283.0,283.0,283.0,0.0,0.0,562.0,562.0,562.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,282.0,282.0,282.0,0.0,0.0,563.0,563.0,563.0,sunny,dime,7 
2,0.1963,0.038533689999999995,0.4145,0.2182,0.6108,73.0,5329.0,210.0,137.0,283.0,63.0,3969.0,499.0,436.0,562.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,285.0,285.0,285.0,0.0,0.0,560.0,560.0,560.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,284.0,284.0,284.0,0.0,0.0,560.0,560.0,560.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,282.0,282.0,282.0,0.0,0.0,563.0,563.0,563.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,284.0,284.0,284.0,0.0,0.0,560.0,560.0,560.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,281.0,281.0,281.0,0.0,0.0,563.0,563.0,563.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,284.0,284.0,284.0,0.0,0.0,560.0,560.0,560.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,280.0,280.0,280.0,0.0,0.0,564.0,564.0,564.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,282.0,282.0,282.0,0.0,0.0,562.0,562.0,562.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,282.0,282.0,282.0,0.0,0.0,562.0,562.0,562.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,282.0,282.0,282.0,0.0,0.0,562.0,562.0,562.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,283.0,283.0,283.0,0.0,0.0,561.0,561.0,561.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,284.0,284.0,284.0,0.0,0.0,561.0,561.0,561.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,281.0,281.0,281.0,0.0,0.0,563.0,563.0,563.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,283.0,283.0,283.0,0.0,0.0,561.0,561.0,561.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,281.0,281.0,281.0,0.0,0.0,564.0,564.0,564.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,282.0,282.0,282.0,0.0,0.0,562.0,562.0,562.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,282.0,282.0,282.0,0.0,0.0,562.0,562.0,562.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,283.0,283.0,283.0,0.0,0.0,561.0,561.0,561.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,282.0,282.0,282.0,0.0,0.0,562.0,562.0,562.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,282.0,282.0,282.0,0.0,0.0,562.0,562.0,562.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,283.0,283.0,283.0,0.0,0.0,562.0,562.0,562.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,281.0,281.0,281.0,0.0,0.0,563.0,563.0,563.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,283.0,283.0,283.0,0.0,0.0,561.0,561.0,561.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,288.0,288.0,288.0,0.0,0.0,556.0,556.0,556.0,sunny,dime,7 
2,0.1963,0.038533689999999995,0.4145,0.2182,0.6108,69.5,4830.25,214.5,145.0,284.0,67.0,4489.0,494.0,427.0,561.0,sunny,dime,7 
2,0.19635,0.0385533225,0.41455,0.2182,0.6109,67.5,4556.25,215.5,148.0,283.0,69.0,4761.0,493.0,424.0,562.0,sunny,dime,7 
2,0.1963,0.038533689999999995,0.4145,0.2182,0.6108,69.0,4761.0,214.0,145.0,283.0,68.0,4624.0,494.0,426.0,562.0,sunny,dime,7 
2,0.1963,0.038533689999999995,0.4145,0.2182,0.6108,73.0,5329.0,213.0,140.0,286.0,63.0,3969.0,495.0,432.0,558.0,sunny,dime,7 
2,0.1963,0.038533689999999995,0.4145,0.2182,0.6108,66.5,4422.25,217.5,151.0,284.0,69.5,4830.25,491.5,422.0,561.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,282.0,282.0,282.0,0.0,0.0,562.0,562.0,562.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,283.0,283.0,283.0,0.0,0.0,562.0,562.0,562.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,281.0,281.0,281.0,0.0,0.0,563.0,563.0,563.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,283.0,283.0,283.0,0.0,0.0,561.0,561.0,561.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,280.0,280.0,280.0,0.0,0.0,564.0,564.0,564.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,281.0,281.0,281.0,0.0,0.0,563.0,563.0,563.0,sunny,dime,7 
1,0.0,0.0,0.2182,0.2182,0.2182,0.0,0.0,283.0,283.0,283.0,0.0,0.0,561.0,561.0,561.0,sunny,dime,7 
